30.096,30.112,30.117,30.127,30.122,30.142,30.132,30.158,30.178,30.183,30.188,30.209,30.224,30.224,30.214,30.229,30.239,30.244,30.259,30.275,30.29,30.28,30.285,30.29,30.295,30.316,30.331,30.321,30.377,30.249,30.316,30.392,30.351,30.382,30.397,30.366,30.382,30.392,30.382,30.392,30.402,30.392,30.397,30.397,30.397,30.397,30.402,30.412,30.473,30.372,30.372,30.433,30.427,30.438,30.422,30.417,30.422,30.427,30.412,30.387,30.392,30.387,30.392,30.397,30.402,30.407,30.412,30.417,30.422,30.427,30.427,30.417,30.412,30.417,30.417,30.422,30.433,30.433,30.438,30.443,30.453,30.458,30.468,30.473,30.483,30.483,30.494,30.494,30.494,30.499,30.494,30.499,30.489,30.509,30.514,30.499,30.489,30.478,30.468,30.417,30.402,30.458,30.402,30.142,29.912,29.923,29.923,29.974,29.994,29.974,29.964,29.933,29.907,29.887,29.872,29.861,29.851,29.841,29.82,29.887,30.091,30.595,30.986,31.45,32.353,32.906,33.164,33.179,33.733,33.891,33.916,34.117,34.304,34.622,34.48,34.554,34.397,34.48,34.441,34.382,34.544,34.593,34.549,34.554,34.52,34.544,34.559,34.525,34.578,34.49,34.451,34.24,34.25,34.27,34.058,34.078,34.117,34.216,34.083,34.142,34.142,34.068,33.856,33.09,32.538,31.963,31.329,31.077,31.016,30.986,30.788,30.712,30.666,30.534,30.539,30.534,30.529,30.524,30.519,30.514,30.514,30.509,30.509,30.539,30.478,30.483,30.473,30.483,30.509,30.494,30.489,30.489,30.483,30.478,30.478,30.489,30.489,30.443,30.443,30.443,30.473,30.473,30.473,30.483,30.478,30.458,30.514,30.448,30.377,30.361,30.372,30.422,30.453,30.448,30.453,30.453,30.458,30.463,30.468,30.473,30.473,30.468,30.468,30.448,30.575,30.524,30.453,30.433,30.443,30.453,30.463,30.478,30.473,30.483,30.483,30.483,30.483,30.483,30.483,30.483,30.478,30.489,30.483,30.478,30.57,30.453,30.433,30.458,30.458,30.458,30.458,30.463,30.468,30.478,30.489,30.509,30.509,30.509,30.509,30.504,30.499,30.494,30.494,30.483,30.483,30.489,30.489,30.483,30.494,30.489,30.489,30.489,30.489,30.494,30.494,30.494,30.494,30.489,30.483,30.483,30.473,30.478,30.478,30.478,30.509,30.478,30.448,30.489,30.458,30.463,30.489,30.478,30.468,30.468,30.463,30.458,30.468,30.463,30.463,30.473,30.478,30.463,30.453,30.448,30.448,30.448,30.448,30.453,30.453,30.458,30.463,30.468,30.478,30.483,30.489,30.489,30.489,30.478,30.478,30.478,30.478,30.478,30.483,30.483,30.483,30.483,30.478,30.478,30.478,30.478,30.478,30.478,30.478,30.478,30.478,30.478,30.473,30.504,30.519,30.478,30.483,30.483,30.483,30.478,30.489,30.489,30.489,30.483
30.152,30.163,30.158,30.173,30.163,30.168,30.183,30.198,30.219,30.239,30.244,30.275,30.285,30.28,30.285,30.285,30.29,30.3,30.305,30.316,30.321,30.341,30.346,30.346,30.356,30.372,30.377,30.397,30.433,30.387,30.372,30.453,30.427,30.422,30.427,30.417,30.422,30.433,30.422,30.422,30.422,30.422,30.422,30.433,30.427,30.427,30.417,30.58,30.402,30.489,30.55,30.463,30.443,30.443,30.438,30.422,30.417,30.422,30.407,30.392,30.402,30.382,30.392,30.397,30.397,30.402,30.412,30.412,30.392,30.443,30.417,30.407,30.407,30.412,30.417,30.422,30.427,30.433,30.433,30.438,30.443,30.453,30.458,30.468,30.473,30.483,30.483,30.483,30.489,30.489,30.489,30.499,30.417,30.473,30.499,30.494,30.489,30.478,30.463,30.438,30.443,30.412,30.356,30.214,29.912,30.004,29.907,29.907,29.953,29.943,29.938,29.923,29.907,29.892,29.882,29.872,29.846,29.846,29.81,29.979,30.152,30.59,31.334,31.913,32.503,33.14,33.358,33.224,33.921,33.832,33.832,34.554,34.211,34.613,34.27,34.534,34.544,34.51,34.451,34.387,34.539,34.613,34.578,34.495,34.441,34.515,34.554,34.823,35.047,34.515,34.505,34.422,34.377,34.127,34.132,34.098,34.127,34.328,34.456,34.24,34.348,34.441,33.842,33.219,32.807,32.293,31.873,31.405,31.137,31.168,30.829,30.641,30.61,30.631,30.539,30.529,30.519,30.514,30.509,30.509,30.509,30.509,30.519,30.519,30.544,30.514,30.509,30.519,30.499,30.494,30.489,30.483,30.478,30.468,30.463,30.489,30.473,30.372,30.438,30.407,30.463,30.468,30.468,30.473,30.478,30.443,30.509,30.463,30.407,30.448,30.377,30.366,30.443,30.433,30.433,30.438,30.443,30.448,30.458,30.463,30.458,30.463,30.463,30.438,30.519,30.448,30.402,30.438,30.448,30.453,30.458,30.468,30.473,30.478,30.478,30.478,30.478,30.478,30.473,30.473,30.473,30.478,30.483,30.478,30.453,30.443,30.433,30.453,30.448,30.448,30.448,30.453,30.458,30.463,30.473,30.504,30.514,30.499,30.504,30.499,30.489,30.483,30.478,30.473,30.473,30.473,30.478,30.478,30.483,30.483,30.483,30.483,30.489,30.489,30.489,30.494,30.494,30.494,30.489,30.483,30.478,30.489,30.489,30.494,30.57,30.499,30.514,30.448,30.483,30.509,30.478,30.468,30.463,30.463,30.463,30.463,30.468,30.463,30.463,30.468,30.468,30.458,30.448,30.443,30.438,30.443,30.448,30.448,30.448,30.453,30.453,30.468,30.473,30.483,30.489,30.483,30.478,30.473,30.473,30.473,30.473,30.473,30.473,30.478,30.478,30.478,30.473,30.478,30.478,30.473,30.473,30.468,30.468,30.473,30.483,30.478,30.473,30.494,30.504,30.468,30.463,30.478,30.473,30.478,30.483,30.483,30.483,30.483
30.198,30.203,30.193,30.209,30.209,30.209,30.224,30.244,30.259,30.285,30.29,30.31,30.321,30.316,30.326,30.331,30.336,30.341,30.351,30.361,30.377,30.387,30.382,30.387,30.392,30.402,30.407,30.417,30.438,30.433,30.448,30.458,30.458,30.448,30.448,30.453,30.448,30.448,30.448,30.443,30.438,30.443,30.438,30.443,30.448,30.448,30.458,30.565,30.438,30.519,30.6,30.489,30.438,30.443,30.438,30.427,30.417,30.387,30.372,30.392,30.397,30.387,30.392,30.397,30.397,30.402,30.407,30.392,30.427,30.402,30.422,30.407,30.402,30.407,30.412,30.422,30.427,30.427,30.427,30.427,30.433,30.443,30.453,30.468,30.468,30.473,30.473,30.483,30.478,30.478,30.478,30.478,30.494,30.494,30.494,30.489,30.483,30.478,30.468,30.438,30.422,30.473,30.259,29.892,29.989,30.01,29.984,30.02,29.969,29.953,29.938,29.923,29.907,29.897,29.882,29.882,29.882,29.841,29.846,30.081,30.254,30.676,31.646,32.498,33.07,33.585,33.684,33.491,33.861,33.852,34.068,34.368,34.422,34.5,34.593,34.534,34.588,34.476,34.417,34.446,34.539,34.441,34.515,34.529,34.495,34.691,34.701,34.813,34.877,34.745,34.808,34.891,34.368,34.436,34.422,34.284,34.186,34.078,34.343,34.49,34.245,34.382,33.911,33.501,33.169,32.702,32.303,31.762,31.581,31.485,30.793,30.595,30.661,30.661,30.55,30.524,30.514,30.504,30.499,30.504,30.504,30.504,30.534,30.509,30.468,30.509,30.514,30.499,30.504,30.494,30.489,30.478,30.468,30.458,30.458,30.463,30.438,30.438,30.514,30.494,30.458,30.463,30.463,30.458,30.468,30.468,30.56,30.499,30.422,30.453,30.433,30.397,30.407,30.412,30.417,30.427,30.427,30.438,30.443,30.443,30.448,30.458,30.448,30.438,30.453,30.483,30.463,30.448,30.448,30.448,30.453,30.458,30.468,30.468,30.468,30.468,30.468,30.468,30.463,30.468,30.468,30.468,30.473,30.468,30.494,30.473,30.473,30.453,30.448,30.443,30.443,30.448,30.448,30.458,30.458,30.499,30.514,30.489,30.494,30.483,30.473,30.468,30.463,30.458,30.458,30.463,30.468,30.473,30.473,30.473,30.478,30.478,30.483,30.483,30.489,30.489,30.494,30.494,30.489,30.483,30.483,30.463,30.427,30.473,30.448,30.463,30.448,30.478,30.514,30.489,30.468,30.468,30.458,30.458,30.458,30.458,30.463,30.463,30.463,30.458,30.453,30.443,30.438,30.438,30.433,30.427,30.433,30.433,30.438,30.443,30.448,30.458,30.463,30.473,30.478,30.473,30.478,30.473,30.468,30.468,30.468,30.468,30.473,30.473,30.473,30.458,30.478,30.478,30.473,30.463,30.468,30.478,30.478,30.473,30.483,30.478,30.473,30.499,30.499,30.463,30.463,30.473,30.468,30.473,30.473,30.478,30.478,30.483
30.249,30.244,30.249,30.254,30.259,30.265,30.285,30.316,30.326,30.331,30.341,30.351,30.351,30.356,30.361,30.361,30.366,30.377,30.397,30.397,30.402,30.412,30.412,30.417,30.417,30.422,30.427,30.427,30.438,30.448,30.458,30.453,30.453,30.458,30.468,30.463,30.463,30.458,30.448,30.448,30.453,30.448,30.448,30.453,30.453,30.448,30.458,30.448,30.448,30.473,30.534,30.473,30.473,30.453,30.433,30.427,30.417,30.397,30.392,30.387,30.382,30.387,30.392,30.392,30.392,30.397,30.397,30.356,30.453,30.351,30.427,30.407,30.397,30.407,30.412,30.417,30.422,30.427,30.417,30.417,30.422,30.427,30.443,30.463,30.458,30.463,30.463,30.468,30.468,30.468,30.468,30.473,30.483,30.494,30.489,30.489,30.483,30.483,30.473,30.458,30.453,30.463,30.234,29.918,30.01,29.994,30.025,29.964,29.948,29.948,29.938,29.923,29.907,29.897,29.887,29.877,29.928,29.856,29.964,30.163,30.544,31.102,31.903,32.747,33.264,33.733,33.881,33.886,33.93,34.299,34.142,34.373,34.583,34.588,34.706,34.622,34.583,34.539,34.554,34.505,34.554,34.559,34.402,34.407,34.627,34.774,34.911,35.028,34.916,34.955,35.013,34.974,34.959,34.446,34.441,34.299,34.319,34.216,34.402,34.441,34.368,34.284,33.965,33.62,33.179,33.15,32.926,32.143,31.893,31.581,30.854,30.727,30.529,30.575,30.529,30.499,30.509,30.504,30.499,30.494,30.494,30.494,30.494,30.494,30.509,30.534,30.519,30.499,30.499,30.494,30.483,30.473,30.458,30.453,30.427,30.377,30.443,30.483,30.453,30.544,30.453,30.453,30.458,30.453,30.453,30.55,30.443,30.412,30.433,30.438,30.402,30.382,30.397,30.402,30.412,30.412,30.417,30.422,30.433,30.433,30.438,30.443,30.448,30.453,30.448,30.443,30.443,30.443,30.443,30.443,30.448,30.448,30.458,30.458,30.463,30.463,30.463,30.458,30.458,30.458,30.458,30.463,30.468,30.458,30.458,30.453,30.443,30.443,30.443,30.438,30.438,30.443,30.448,30.463,30.473,30.494,30.494,30.483,30.483,30.473,30.468,30.458,30.448,30.443,30.448,30.453,30.458,30.463,30.468,30.468,30.473,30.473,30.478,30.483,30.483,30.489,30.489,30.489,30.494,30.483,30.483,30.458,30.417,30.483,30.534,30.453,30.402,30.417,30.524,30.489,30.463,30.458,30.453,30.453,30.453,30.458,30.463,30.458,30.458,30.453,30.443,30.433,30.422,30.417,30.412,30.407,30.422,30.412,30.417,30.427,30.433,30.443,30.453,30.458,30.463,30.468,30.468,30.463,30.463,30.463,30.463,30.463,30.468,30.463,30.473,30.529,30.448,30.494,30.489,30.489,30.483,30.473,30.478,30.478,30.483,30.494,30.489,30.504,30.509,30.483,30.473,30.468,30.463,30.468,30.473,30.468,30.473,30.468
30.305,30.3,30.3,30.31,30.316,30.326,30.341,30.361,30.377,30.387,30.382,30.392,30.392,30.397,30.402,30.397,30.402,30.412,30.412,30.417,30.427,30.427,30.433,30.433,30.433,30.433,30.438,30.443,30.443,30.448,30.453,30.458,30.463,30.468,30.473,30.473,30.468,30.463,30.458,30.448,30.448,30.443,30.448,30.453,30.458,30.453,30.453,30.448,30.458,30.514,30.539,30.453,30.483,30.463,30.417,30.402,30.402,30.412,30.397,30.387,30.387,30.387,30.392,30.387,30.387,30.387,30.366,30.438,30.402,30.346,30.361,30.387,30.392,30.402,30.407,30.412,30.417,30.417,30.412,30.412,30.412,30.422,30.427,30.433,30.448,30.453,30.458,30.458,30.458,30.463,30.463,30.468,30.473,30.478,30.478,30.478,30.478,30.478,30.473,30.483,30.494,30.422,30.224,30.015,29.958,29.918,29.943,30.035,29.923,29.958,29.943,29.923,29.912,29.907,29.882,29.877,29.841,29.831,30.03,30.443,31.072,31.757,32.388,32.976,33.274,33.56,33.96,33.945,34.044,34.24,34.26,34.569,34.745,34.725,34.71,34.52,34.515,34.255,34.407,34.422,34.338,34.304,34.245,34.186,34.363,34.774,34.872,34.828,35.057,35.003,34.994,34.979,34.959,34.974,34.642,34.466,34.608,34.402,34.27,34.392,34.289,34.304,34.294,33.98,33.654,33.447,32.976,32.543,32.203,31.662,31.506,31.253,30.565,30.55,30.534,30.463,30.509,30.504,30.494,30.494,30.489,30.499,30.494,30.494,30.494,30.494,30.494,30.494,30.489,30.483,30.478,30.468,30.448,30.422,30.417,30.397,30.377,30.392,30.453,30.433,30.448,30.448,30.458,30.448,30.463,30.427,30.433,30.438,30.438,30.427,30.422,30.412,30.402,30.397,30.402,30.407,30.412,30.417,30.417,30.422,30.433,30.438,30.433,30.443,30.438,30.443,30.443,30.438,30.438,30.438,30.443,30.438,30.448,30.448,30.453,30.453,30.453,30.453,30.453,30.453,30.448,30.453,30.463,30.453,30.458,30.453,30.448,30.448,30.443,30.438,30.433,30.438,30.443,30.453,30.463,30.473,30.478,30.483,30.473,30.468,30.458,30.448,30.443,30.438,30.438,30.443,30.448,30.453,30.458,30.463,30.468,30.468,30.473,30.478,30.478,30.483,30.483,30.489,30.489,30.483,30.478,30.478,30.468,30.504,30.641,30.524,30.377,30.377,30.473,30.473,30.453,30.448,30.448,30.453,30.453,30.458,30.458,30.453,30.448,30.443,30.433,30.422,30.407,30.402,30.392,30.392,30.397,30.397,30.402,30.412,30.417,30.427,30.438,30.448,30.453,30.453,30.458,30.458,30.458,30.458,30.463,30.468,30.463,30.458,30.458,30.468,30.453,30.397,30.412,30.422,30.422,30.443,30.473,30.478,30.483,30.483,30.483,30.489,30.483,30.473,30.463,30.458,30.458,30.458,30.463,30.463,30.463,30.463
30.336,30.331,30.336,30.366,30.366,30.387,30.397,30.402,30.412,30.417,30.412,30.417,30.417,30.422,30.427,30.427,30.427,30.433,30.433,30.433,30.438,30.438,30.443,30.443,30.443,30.443,30.443,30.443,30.448,30.453,30.448,30.453,30.463,30.468,30.473,30.473,30.473,30.468,30.458,30.443,30.443,30.443,30.448,30.448,30.448,30.448,30.453,30.453,30.438,30.433,30.417,30.422,30.427,30.427,30.417,30.377,30.382,30.407,30.397,30.397,30.392,30.392,30.392,30.387,30.387,30.387,30.356,30.514,30.504,30.336,30.372,30.392,30.397,30.402,30.407,30.412,30.417,30.412,30.407,30.407,30.412,30.422,30.427,30.438,30.443,30.448,30.458,30.458,30.458,30.458,30.463,30.463,30.468,30.473,30.473,30.468,30.473,30.468,30.468,30.453,30.458,30.341,30.107,30.066,29.979,29.958,29.928,30.004,29.964,29.964,29.948,29.928,29.918,29.897,29.856,29.872,29.831,30.04,30.178,30.616,31.43,32.043,32.628,33.209,33.462,33.699,33.93,34.024,34.152,34.544,34.265,34.681,34.754,34.681,34.559,34.27,34.324,33.921,34.23,34.427,34.377,33.935,33.56,33.61,34.014,34.485,34.676,34.911,34.916,35.086,35.052,35.037,35.008,34.969,34.798,34.847,34.828,34.456,34.343,34.427,34.412,34.529,34.52,34.363,33.925,33.679,33.481,32.767,32.283,32.143,31.717,31.233,30.717,30.646,30.55,30.519,30.539,30.483,30.499,30.494,30.494,30.494,30.489,30.509,30.494,30.494,30.494,30.489,30.483,30.483,30.473,30.463,30.453,30.438,30.427,30.438,30.433,30.443,30.438,30.443,30.443,30.443,30.453,30.392,30.468,30.483,30.438,30.433,30.438,30.433,30.422,30.412,30.407,30.402,30.402,30.407,30.412,30.412,30.417,30.422,30.427,30.433,30.433,30.438,30.438,30.443,30.443,30.443,30.438,30.438,30.438,30.433,30.438,30.443,30.448,30.448,30.448,30.448,30.448,30.453,30.453,30.458,30.458,30.448,30.458,30.453,30.448,30.443,30.443,30.438,30.438,30.438,30.443,30.448,30.463,30.468,30.473,30.473,30.468,30.463,30.453,30.443,30.438,30.433,30.433,30.433,30.438,30.443,30.443,30.453,30.458,30.463,30.468,30.473,30.478,30.478,30.478,30.483,30.483,30.478,30.478,30.468,30.463,30.463,30.453,30.519,30.285,30.453,30.397,30.402,30.433,30.438,30.438,30.448,30.448,30.448,30.448,30.443,30.433,30.422,30.412,30.397,30.387,30.382,30.377,30.377,30.377,30.382,30.382,30.392,30.397,30.412,30.417,30.427,30.433,30.443,30.448,30.453,30.453,30.453,30.463,30.463,30.478,30.509,30.483,30.392,30.417,30.326,30.377,30.473,30.483,30.483,30.483,30.478,30.478,30.483,30.478,30.473,30.468,30.463,30.458,30.458,30.448,30.453,30.453,30.453,30.458,30.463
30.382,30.387,30.387,30.412,30.417,30.427,30.433,30.443,30.438,30.438,30.438,30.438,30.443,30.443,30.443,30.448,30.448,30.448,30.448,30.448,30.443,30.443,30.448,30.448,30.448,30.443,30.443,30.438,30.438,30.443,30.443,30.448,30.453,30.458,30.468,30.468,30.463,30.458,30.438,30.427,30.433,30.433,30.433,30.438,30.443,30.448,30.448,30.448,30.448,30.443,30.443,30.427,30.422,30.422,30.417,30.422,30.417,30.407,30.402,30.402,30.402,30.402,30.392,30.377,30.382,30.361,30.356,30.361,30.397,30.387,30.387,30.397,30.397,30.402,30.402,30.407,30.407,30.407,30.402,30.407,30.412,30.417,30.427,30.433,30.438,30.448,30.448,30.453,30.458,30.453,30.458,30.463,30.473,30.473,30.468,30.463,30.463,30.463,30.463,30.463,30.494,30.448,30.239,30.03,29.943,29.984,29.969,30.055,30.015,29.958,29.943,29.938,29.882,29.856,29.82,29.872,29.846,30.3,30.702,31.117,31.646,32.173,32.862,33.387,33.63,33.847,33.994,33.98,34.402,34.573,34.784,34.872,34.935,34.891,34.857,34.387,34.063,33.605,33.778,34.309,34.441,34.024,33.822,33.802,33.921,34.49,34.803,34.774,34.92,35.076,35.091,35.232,35.081,35.106,34.74,34.769,34.784,34.867,34.789,34.446,34.431,34.392,34.554,34.671,34.343,34.009,33.63,32.951,32.598,32.343,31.812,31.797,31.526,30.747,30.651,30.58,30.57,30.514,30.504,30.499,30.494,30.489,30.483,30.499,30.489,30.478,30.478,30.483,30.478,30.478,30.473,30.463,30.453,30.443,30.443,30.438,30.438,30.433,30.438,30.443,30.443,30.438,30.453,30.427,30.427,30.438,30.443,30.448,30.438,30.453,30.438,30.407,30.412,30.407,30.407,30.407,30.412,30.412,30.417,30.422,30.422,30.427,30.427,30.433,30.433,30.438,30.438,30.438,30.433,30.412,30.417,30.433,30.438,30.443,30.443,30.448,30.448,30.443,30.448,30.448,30.443,30.443,30.448,30.448,30.448,30.448,30.448,30.443,30.438,30.433,30.433,30.433,30.438,30.453,30.458,30.463,30.463,30.463,30.463,30.453,30.448,30.443,30.438,30.433,30.427,30.427,30.427,30.433,30.438,30.443,30.453,30.458,30.463,30.468,30.473,30.468,30.473,30.473,30.473,30.468,30.468,30.463,30.453,30.438,30.387,30.427,30.397,30.433,30.387,30.402,30.422,30.422,30.433,30.433,30.438,30.438,30.438,30.427,30.417,30.402,30.392,30.377,30.366,30.366,30.356,30.351,30.346,30.366,30.377,30.372,30.372,30.392,30.402,30.407,30.422,30.427,30.433,30.443,30.448,30.453,30.458,30.463,30.468,30.489,30.468,30.427,30.402,30.372,30.382,30.489,30.458,30.494,30.494,30.478,30.473,30.473,30.468,30.463,30.458,30.453,30.448,30.438,30.438,30.433,30.438,30.438,30.443,30.438
30.422,30.433,30.438,30.448,30.453,30.458,30.458,30.463,30.453,30.453,30.453,30.453,30.453,30.453,30.458,30.458,30.453,30.448,30.448,30.448,30.448,30.448,30.443,30.443,30.443,30.443,30.438,30.433,30.433,30.438,30.438,30.443,30.448,30.443,30.448,30.453,30.443,30.468,30.468,30.422,30.417,30.417,30.422,30.427,30.433,30.438,30.438,30.438,30.443,30.438,30.438,30.433,30.427,30.422,30.417,30.412,30.407,30.407,30.402,30.407,30.402,30.402,30.382,30.331,30.392,30.254,30.305,30.356,30.351,30.372,30.387,30.392,30.392,30.397,30.397,30.397,30.402,30.402,30.402,30.407,30.412,30.417,30.422,30.427,30.433,30.443,30.448,30.448,30.453,30.458,30.463,30.453,30.483,30.458,30.438,30.453,30.453,30.448,30.443,30.443,30.473,30.331,30.025,29.912,29.841,29.928,30.081,29.943,29.953,29.958,29.948,29.943,29.928,29.918,29.861,29.825,30.254,30.407,30.61,31.238,31.893,32.563,33.11,33.328,33.595,33.886,33.921,34.044,34.564,35.072,34.916,35.086,35.057,34.872,34.754,34.255,33.925,33.551,33.852,34.284,34.456,34.186,33.999,34.093,34.196,34.476,34.735,34.901,35.164,35.106,35.101,35.179,35.115,35.101,35.057,34.877,34.769,34.833,34.891,34.769,34.505,34.422,34.681,34.725,34.5,34.206,33.97,33.476,32.807,32.338,31.973,31.968,31.349,31.006,31.016,30.676,30.55,30.514,30.529,30.499,30.494,30.489,30.483,30.478,30.478,30.473,30.473,30.473,30.473,30.468,30.463,30.458,30.453,30.448,30.443,30.438,30.438,30.443,30.438,30.443,30.443,30.448,30.438,30.427,30.433,30.443,30.387,30.407,30.443,30.438,30.427,30.422,30.417,30.412,30.412,30.412,30.412,30.412,30.417,30.417,30.422,30.427,30.427,30.427,30.427,30.433,30.427,30.433,30.433,30.417,30.422,30.427,30.433,30.443,30.443,30.448,30.448,30.448,30.448,30.448,30.448,30.448,30.448,30.448,30.448,30.448,30.448,30.438,30.438,30.433,30.438,30.433,30.438,30.443,30.453,30.458,30.458,30.463,30.458,30.448,30.443,30.438,30.433,30.433,30.422,30.427,30.422,30.427,30.433,30.438,30.448,30.453,30.458,30.463,30.463,30.463,30.463,30.463,30.463,30.458,30.458,30.453,30.453,30.443,30.392,30.422,30.519,30.407,30.397,30.407,30.407,30.407,30.422,30.417,30.412,30.417,30.417,30.402,30.392,30.377,30.366,30.351,30.341,30.336,30.331,30.346,30.366,30.31,30.351,30.382,30.382,30.366,30.372,30.382,30.397,30.417,30.417,30.427,30.443,30.448,30.458,30.458,30.458,30.453,30.438,30.433,30.412,30.412,30.412,30.473,30.483,30.463,30.468,30.468,30.463,30.453,30.448,30.438,30.438,30.433,30.422,30.417,30.412,30.407,30.417,30.407,30.366,30.448
30.448,30.458,30.463,30.468,30.473,30.478,30.478,30.473,30.468,30.463,30.458,30.453,30.453,30.458,30.458,30.453,30.448,30.448,30.448,30.443,30.438,30.438,30.438,30.438,30.433,30.433,30.427,30.422,30.422,30.422,30.427,30.433,30.433,30.433,30.433,30.443,30.422,30.499,30.529,30.397,30.407,30.407,30.407,30.412,30.417,30.433,30.433,30.433,30.438,30.433,30.433,30.433,30.427,30.422,30.412,30.412,30.407,30.402,30.402,30.407,30.407,30.412,30.422,30.483,30.427,30.361,30.372,30.341,30.372,30.382,30.382,30.392,30.397,30.397,30.397,30.397,30.397,30.402,30.397,30.402,30.407,30.412,30.427,30.427,30.433,30.438,30.443,30.448,30.448,30.453,30.458,30.458,30.443,30.453,30.433,30.438,30.448,30.438,30.433,30.422,30.361,30.331,30.346,30.147,29.882,29.897,29.938,29.892,29.989,30.04,29.953,29.958,29.943,29.866,29.877,29.846,30.198,30.747,30.712,31.097,31.998,32.692,33.269,33.546,33.649,33.955,34.279,34.471,34.857,35.086,35.091,34.93,35.086,34.92,34.725,34.216,33.896,34.044,34.137,34.216,34.422,34.48,34.397,34.235,34.137,34.51,34.847,34.847,35.208,35.125,35.164,35.042,35.081,35.023,34.94,34.872,34.813,34.818,34.622,34.774,34.608,34.539,34.647,34.578,34.618,34.245,33.852,33.718,33.278,32.707,32.233,32.128,31.862,31.415,30.935,30.621,30.565,30.539,30.529,30.499,30.494,30.489,30.483,30.483,30.478,30.473,30.468,30.473,30.468,30.468,30.468,30.458,30.458,30.453,30.453,30.448,30.448,30.448,30.443,30.448,30.443,30.438,30.433,30.427,30.422,30.427,30.453,30.336,30.382,30.504,30.473,30.427,30.427,30.417,30.412,30.412,30.407,30.412,30.412,30.417,30.422,30.422,30.427,30.427,30.427,30.427,30.427,30.422,30.422,30.422,30.422,30.427,30.438,30.448,30.448,30.448,30.448,30.448,30.448,30.448,30.443,30.443,30.443,30.443,30.443,30.443,30.443,30.438,30.438,30.433,30.433,30.433,30.433,30.443,30.448,30.448,30.458,30.453,30.448,30.443,30.438,30.433,30.427,30.422,30.422,30.422,30.422,30.422,30.422,30.433,30.438,30.448,30.453,30.458,30.458,30.453,30.453,30.448,30.448,30.448,30.438,30.433,30.433,30.433,30.463,30.427,30.417,30.402,30.412,30.387,30.387,30.382,30.387,30.397,30.387,30.387,30.382,30.366,30.356,30.346,30.331,30.321,30.316,30.31,30.305,30.29,30.27,30.137,30.209,30.259,30.316,30.3,30.331,30.341,30.361,30.392,30.397,30.412,30.433,30.443,30.453,30.453,30.458,30.453,30.433,30.412,30.417,30.412,30.427,30.458,30.483,30.468,30.422,30.448,30.453,30.433,30.422,30.402,30.397,30.397,30.387,30.382,30.377,30.372,30.372,30.372,30.361,30.412
30.468,30.473,30.483,30.483,30.489,30.489,30.489,30.483,30.473,30.468,30.458,30.453,30.448,30.453,30.453,30.443,30.438,30.438,30.433,30.433,30.433,30.427,30.427,30.427,30.422,30.417,30.412,30.407,30.412,30.407,30.417,30.417,30.422,30.422,30.422,30.422,30.427,30.412,30.402,30.407,30.402,30.397,30.397,30.407,30.412,30.422,30.427,30.427,30.438,30.433,30.433,30.433,30.427,30.422,30.412,30.407,30.402,30.402,30.402,30.402,30.402,30.427,30.438,30.392,30.463,30.3,30.336,30.377,30.372,30.382,30.387,30.392,30.392,30.392,30.392,30.392,30.392,30.397,30.397,30.397,30.407,30.412,30.417,30.422,30.427,30.433,30.422,30.366,30.443,30.443,30.443,30.448,30.483,30.514,30.509,30.463,30.433,30.433,30.422,30.412,30.382,30.438,30.29,29.846,29.856,29.825,29.831,30.05,29.8,29.943,29.938,29.938,29.902,29.841,29.974,29.923,30.534,30.894,31.026,31.501,32.168,32.842,33.457,33.644,33.62,34.093,34.407,34.573,34.989,35.047,35.106,35.086,35.081,34.759,34.862,34.294,34.088,34.122,34.112,34.196,34.353,34.279,34.176,34.225,34.314,34.603,34.891,34.989,35.232,35.184,35.184,35.145,35.154,35.052,34.901,34.906,34.794,34.823,34.74,34.774,34.706,34.632,34.637,34.647,34.652,34.583,34.196,33.876,33.748,33.194,32.787,32.697,31.993,31.556,30.945,30.91,30.737,30.59,30.544,30.499,30.499,30.494,30.489,30.489,30.478,30.473,30.473,30.473,30.468,30.463,30.468,30.458,30.458,30.458,30.453,30.453,30.448,30.453,30.453,30.453,30.448,30.448,30.448,30.417,30.412,30.473,30.478,30.397,30.453,30.463,30.433,30.448,30.433,30.427,30.422,30.417,30.412,30.412,30.417,30.417,30.422,30.422,30.427,30.427,30.427,30.427,30.422,30.422,30.422,30.422,30.422,30.433,30.438,30.448,30.448,30.443,30.448,30.443,30.443,30.443,30.438,30.438,30.438,30.438,30.438,30.438,30.438,30.433,30.427,30.427,30.427,30.427,30.427,30.438,30.443,30.448,30.448,30.448,30.448,30.443,30.438,30.433,30.427,30.427,30.427,30.422,30.412,30.412,30.417,30.422,30.433,30.438,30.443,30.443,30.443,30.443,30.433,30.427,30.427,30.422,30.417,30.402,30.397,30.422,30.331,30.316,30.407,30.361,30.366,30.356,30.382,30.346,30.356,30.361,30.351,30.351,30.346,30.331,30.316,30.305,30.295,30.285,30.27,30.28,30.275,30.193,30.173,30.015,30.112,30.066,30.147,30.214,30.285,30.305,30.326,30.356,30.377,30.397,30.417,30.427,30.438,30.443,30.448,30.438,30.433,30.427,30.417,30.412,30.407,30.412,30.402,30.499,30.443,30.427,30.417,30.412,30.402,30.372,30.366,30.366,30.351,30.341,30.331,30.326,30.316,30.295,30.331,30.443
